Water_Depth_cm,Soil_Moisture_%,Tank_Level_%,ET_mm_day,Rainfall_Predicted_mm,Crop_Stage,CWR_mm
9.74,90.7,25.3,6.06,0.0,1,12.33
7.37,92.2,40.9,9.31,8.96,1,36.63
17.33,99.6,99.2,5.36,15.0,4,0.0
2.56,95.5,93.9,6.55,0.76,2,13.18
0.39,84.6,20.3,6.71,0.0,1,121.44
3.5,96.9,83.6,6.41,0.0,2,9.41
13.24,95.7,79.7,5.01,0.0,4,25.61
16.7,90.5,26.8,6.79,0.0,4,3.03
0.0,51.2,32.7,4.05,0.0,5,140.17
0.0,57.8,83.6,4.81,13.59,4,0.0
5.48,100.0,25.2,5.1,12.69,3,0.0
0.0,81.7,42.2,5.86,10.95,4,0.0
0.0,91.6,53.0,6.95,0.0,5,9.95
2.7,99.7,38.9,5.33,0.0,3,21.34
3.5,98.6,64.2,9.85,6.86,3,5.05
5.49,94.5,49.4,6.38,0.0,3,5.09
0.25,83.9,60.3,5.35,10.09,1,0.0
16.38,98.3,55.9,9.0,0.0,4,6.16
1.83,99.2,29.4,5.81,0.0,2,20.52
0.01,84.3,20.9,5.0,0.0,1,120.72
0.3,76.5,92.0,5.86,4.26,1,196.98
0.0,85.8,15.9,5.82,0.0,5,3.97
16.8,94.5,51.3,9.36,0.0,4,2.03
0.0,94.9,80.2,8.66,1.61,5,11.57
0.0,75.5,34.3,5.3,4.81,5,53.62
0.0,86.8,46.1,6.29,12.68,5,0.0
15.43,98.7,21.8,8.67,0.0,4,6.71
0.0,87.9,62.9,6.75,0.0,5,15.08
0.0,90.5,71.8,5.58,0.0,5,8.58
0.16,80.6,20.3,6.84,0.0,1,128.27
2.46,97.0,65.6,5.71,0.0,2,14.14
0.0,95.4,21.9,6.76,0.0,5,0.0
0.25,53.5,69.7,6.94,1.66,2,47.48
0.0,86.3,61.2,6.35,0.0,5,18.87
4.15,98.6,44.6,5.54,0.0,3,8.54
0.04,52.9,93.1,6.28,1.02,3,59.56
3.1,94.7,86.9,6.22,8.22,2,0.0
15.85,91.3,59.7,8.84,0.0,4,11.55
0.2,73.8,85.2,6.04,0.68,1,198.04
3.54,91.8,80.7,6.38,7.92,3,2.41
11.96,91.2,89.6,6.0,5.68,1,13.5
0.0,85.4,97.1,4.67,0.0,5,19.63
0.0,65.1,18.0,6.42,3.13,5,46.24
14.3,93.6,93.0,6.69,0.0,4,16.67
0.0,88.2,78.1,6.44,6.12,5,3.21
16.91,90.2,78.7,9.83,3.95,4,0.0
8.18,98.8,98.8,5.64,0.0,4,76.84
2.67,99.7,47.2,8.92,19.06,2,0.0
12.36,93.8,50.3,9.36,16.58,4,0.0
0.0,90.5,20.5,6.43,0.0,5,0.0
12.7,95.4,48.0,6.5,0.0,1,32.49
13.06,95.2,93.2,4.86,0.0,4,27.3
3.36,93.2,94.1,7.0,0.0,2,10.0
0.0,51.4,34.4,5.1,0.0,5,141.11
13.35,95.1,17.3,6.31,0.0,4,12.9
0.0,59.9,87.6,5.24,6.07,5,41.83
13.96,94.7,66.5,5.72,0.0,1,19.17
15.2,94.9,90.7,6.84,0.0,1,9.84
3.54,90.9,92.8,6.28,7.05,3,2.73
4.73,99.6,45.1,9.2,0.0,3,12.72
16.59,91.9,47.2,7.0,0.0,4,4.06
0.17,56.5,68.9,5.55,0.0,1,198.29
2.39,98.7,93.8,5.3,0.0,2,14.44
0.0,67.1,88.0,5.97,18.53,5,0.0
4.29,91.9,57.4,6.52,0.0,3,9.52
5.26,90.3,56.9,5.1,0.0,3,7.39
0.33,74.1,89.1,5.78,6.4,1,107.53
0.0,88.2,35.0,6.36,0.0,5,13.98
3.56,92.4,32.8,9.52,0.0,3,19.43
14.19,92.0,30.8,4.53,0.0,4,15.67
0.32,71.4,48.8,5.32,0.0,3,56.84
1.19,94.7,73.6,5.71,0.0,2,26.84
0.02,79.8,57.0,5.86,4.22,1,199.79
0.24,61.2,36.8,5.86,2.7,1,197.63
0.0,89.5,70.2,5.95,0.0,5,10.37
0.0,89.6,65.8,5.14,8.85,5,0.0
8.57,93.1,69.2,5.37,0.0,4,72.69
15.05,94.0,15.8,6.35,0.0,1,0.0
4.06,91.2,81.2,7.0,0.0,3,10.0
16.58,94.9,51.8,9.34,2.17,4,4.16
2.81,97.4,42.2,9.14,1.19,2,14.82
3.07,95.7,95.1,4.12,3.02,2,4.1
0.0,84.1,63.5,5.38,0.0,5,30.68
0.2,59.1,51.3,5.17,0.0,1,197.96
3.05,95.4,81.5,5.11,0.0,2,8.11
16.64,92.3,29.2,6.37,0.0,4,3.63
0.0,93.6,94.1,6.5,0.0,5,9.5
12.31,94.3,98.0,5.48,3.75,1,31.62
16.67,94.5,21.8,6.38,0.0,4,3.25
0.32,60.6,70.6,9.66,9.65,4,144.92
4.52,97.2,61.0,6.18,0.0,3,9.18
0.0,60.8,71.5,5.09,2.6,5,105.72
3.26,92.2,81.0,9.53,3.26,2,10.66
5.42,93.1,31.1,9.12,2.67,3,5.76
6.11,90.3,64.3,5.11,4.33,1,92.66
5.08,96.6,74.0,5.75,0.0,3,8.75
0.05,78.9,25.8,9.47,3.97,3,59.54
2.64,90.2,80.3,6.92,9.0,2,0.0
2.74,92.7,30.9,9.38,7.51,3,8.02
16.14,95.4,20.3,5.17,4.24,1,0.0
0.07,67.8,25.7,8.75,0.0,1,173.85
12.99,93.1,78.5,6.52,3.48,1,26.19
0.0,86.2,75.4,5.88,8.5,5,4.15
5.04,97.8,86.2,5.56,0.0,4,108.12
0.07,59.5,77.7,5.71,0.0,3,59.31
0.0,85.6,55.8,5.61,0.0,5,20.18
17.58,99.5,76.6,5.0,0.0,4,0.0
3.13,95.1,62.1,6.74,8.36,2,0.0
12.77,94.0,73.0,4.08,0.0,1,29.35
2.08,96.6,30.2,6.67,0.0,2,18.85
0.07,75.9,68.4,8.63,0.0,4,169.27
11.4,90.2,22.2,8.55,1.47,4,26.52
3.51,96.3,40.0,5.36,0.0,2,8.36
0.03,71.8,29.8,6.16,1.44,4,169.7
0.0,65.1,64.7,5.59,0.29,5,95.09
4.18,99.9,53.9,5.17,16.19,3,0.0
0.05,68.9,87.3,6.66,0.0,1,199.51
2.35,99.8,26.1,5.07,0.0,2,2.92
0.23,61.7,39.3,9.88,0.66,3,57.75
0.04,59.9,27.8,5.76,0.0,3,59.64
11.38,90.3,66.0,8.91,12.62,4,0.0
4.79,94.5,33.6,5.52,8.65,3,0.0
0.28,84.6,89.8,5.5,1.18,1,197.17
15.18,98.6,96.0,8.79,0.0,4,13.56
0.0,90.1,67.3,5.07,0.0,5,8.07
3.44,98.4,72.1,9.64,2.38,3,18.22
0.11,56.1,72.8,9.97,0.0,4,168.9
0.24,70.0,58.5,9.81,0.0,3,57.63
14.87,90.9,61.0,6.86,0.0,1,11.2
0.0,86.4,26.6,5.16,1.66,5,3.16
0.23,77.7,37.0,5.66,2.13,3,57.72
4.01,95.4,27.4,5.79,0.0,3,4.39
14.65,92.4,26.5,9.03,0.0,4,8.92
2.45,93.2,88.8,6.1,0.0,2,14.64
3.07,98.5,56.2,4.04,1.83,2,5.21
0.0,94.7,91.5,5.71,12.89,5,0.0
14.01,99.1,40.1,5.62,0.0,4,18.54
1.22,93.1,34.0,6.37,0.0,2,27.17
7.81,98.6,90.8,4.9,1.7,1,78.13
4.17,93.2,21.4,5.25,4.77,3,0.0
15.56,90.6,73.9,6.5,1.57,1,7.93
4.47,93.9,46.7,5.86,0.0,3,8.86
7.64,95.7,93.2,8.6,3.37,4,93.63
0.15,68.2,35.0,9.44,4.71,4,168.5
3.7,93.0,56.5,9.77,0.0,3,18.11
17.26,98.9,81.7,6.23,1.45,1,7.78
0.0,86.7,39.8,6.35,1.74,5,16.27
0.0,92.2,57.5,5.96,12.87,5,0.0
0.16,80.9,41.3,6.19,0.0,3,58.41
3.39,92.3,44.6,6.86,4.16,3,11.76
6.03,97.7,67.8,9.4,0.0,4,109.71
3.22,98.3,49.0,6.57,12.9,3,0.0
13.09,91.3,62.0,6.55,0.0,1,28.63
2.0,91.3,15.2,6.69,3.59,2,3.22
1.1,90.8,65.7,5.38,4.89,2,22.47
0.0,82.2,40.1,5.82,0.0,5,37.71
0.0,92.0,61.7,5.76,0.0,5,8.76
16.99,92.5,31.4,9.02,18.84,4,0.0
3.53,96.5,60.7,5.53,7.01,2,0.0
4.35,92.5,59.8,6.16,2.35,3,6.81
0.0,90.5,36.8,6.77,16.43,5,0.0
11.93,91.1,39.0,8.75,7.52,4,16.05
17.11,97.5,59.4,6.4,0.0,1,9.4
0.0,97.7,71.6,5.69,0.0,5,8.69
2.99,97.3,25.7,6.7,9.91,2,0.0
17.63,96.0,61.3,5.4,12.15,1,0.0
0.0,90.3,36.4,6.43,0.0,5,9.43
3.87,95.4,94.2,5.87,0.0,3,10.13
2.49,98.2,57.3,5.9,0.0,2,13.99
0.0,85.9,20.1,5.57,1.35,5,3.57
0.37,61.6,95.2,9.26,0.0,4,166.32
0.0,83.0,86.4,5.57,0.0,5,34.79
13.93,96.4,25.2,4.38,1.23,1,3.36
0.0,92.2,64.2,5.25,4.29,5,3.96
0.19,83.5,99.1,8.69,10.07,4,0.0
17.4,94.8,81.4,6.18,9.64,1,0.0
17.29,98.4,68.0,8.93,0.0,4,0.0
4.87,96.5,41.7,5.41,0.0,2,0.0
0.0,47.1,41.0,5.96,12.37,5,0.0
5.83,90.4,38.5,6.43,8.79,3,0.0
16.02,93.2,85.6,5.86,12.95,4,0.0
17.2,90.2,58.4,5.78,0.0,1,8.78
0.25,53.1,20.5,5.89,3.16,1,171.98
0.0,94.0,63.4,6.78,0.0,5,9.78
1.72,91.8,32.4,6.57,0.0,2,22.37
0.0,83.3,69.9,5.95,0.0,5,34.39
17.76,94.5,34.1,6.48,2.77,1,6.7
9.34,93.0,70.1,5.36,0.0,4,64.99
12.67,94.3,62.9,6.31,4.77,4,27.89
0.0,90.0,22.7,6.11,0.0,5,0.0
0.22,59.7,33.6,4.15,3.29,4,167.79
0.08,57.0,18.0,9.69,0.0,3,59.22
0.0,86.1,74.5,6.39,4.08,5,15.47
16.78,97.9,61.5,9.09,0.0,1,13.91
7.48,95.0,19.3,6.21,8.95,1,6.04
0.12,67.9,25.3,4.9,7.44,3,28.81
0.1,72.0,22.4,5.94,4.45,3,58.97
19.15,97.1,75.7,5.35,4.06,1,4.29
16.67,96.2,68.9,6.79,2.97,1,6.82
0.0,99.0,27.8,4.33,7.85,5,0.0
16.9,91.5,40.8,8.88,0.0,1,13.67
4.78,90.6,69.1,6.37,9.61,3,0.0
0.05,62.0,33.1,5.57,0.67,1,199.55
0.04,55.6,55.1,6.04,0.0,1,199.64
3.36,91.5,87.2,5.24,0.0,2,8.24
10.58,96.2,97.1,4.31,0.0,1,51.47
4.2,98.4,30.4,8.71,3.14,3,9.87
0.0,87.0,83.5,6.53,0.0,5,17.22
0.0,92.4,72.6,4.84,7.77,5,0.0
1.19,99.1,16.7,8.89,12.41,2,0.0
0.39,69.0,59.6,4.71,19.18,4,0.0
0.14,79.9,26.6,6.61,0.0,2,48.63
0.0,90.3,50.7,6.16,10.47,5,0.0
0.0,86.9,17.9,5.58,17.57,5,0.0
7.38,94.1,43.3,9.1,9.85,4,36.1
1.9,96.2,16.7,9.76,4.75,2,4.37
0.0,87.6,85.5,6.47,7.55,5,3.31
0.0,82.1,98.2,6.63,0.0,5,39.34
13.2,90.9,54.7,8.82,0.0,4,34.3
0.0,86.8,81.7,9.31,8.97,5,5.36
0.0,87.0,66.6,6.92,7.19,5,4.24
12.57,95.1,32.9,8.9,5.4,4,14.16
10.7,94.8,65.8,6.55,6.05,4,18.6
0.0,81.4,42.2,6.51,0.0,5,41.49
0.37,56.9,19.8,5.53,17.97,4,0.0
11.12,97.9,15.1,5.86,2.59,1,9.02
3.35,94.2,17.2,6.15,14.89,2,0.0
2.79,92.7,92.9,5.18,0.51,3,19.8
0.04,71.4,84.2,5.2,0.0,3,59.56
0.1,56.2,80.3,6.17,11.18,3,0.0
3.36,95.2,53.1,5.52,0.0,2,8.52
0.0,98.3,44.7,6.55,0.0,5,9.55
5.25,95.5,57.0,9.77,0.0,1,126.77
15.7,95.8,25.1,5.58,8.33,1,0.0
0.17,76.2,49.9,6.73,4.51,4,168.26
0.0,98.0,77.5,6.3,4.4,5,4.9
8.22,99.7,90.2,9.96,1.25,4,87.75
1.6,90.1,95.9,6.33,7.92,2,6.17
0.0,51.4,95.7,6.89,0.0,5,143.16
14.79,95.6,60.1,6.99,0.0,4,12.13
0.0,94.5,90.1,6.27,0.0,5,9.27
0.05,50.4,25.4,6.48,2.72,3,59.51
14.84,92.9,18.6,5.98,0.0,4,5.3
1.47,99.8,82.1,8.65,6.41,3,14.03
3.28,99.3,44.9,9.9,0.0,2,14.83
1.42,92.3,100.0,9.76,9.78,2,8.65
16.33,94.4,29.1,4.23,4.93,1,2.3
17.53,90.1,31.2,6.47,18.48,1,0.0
12.6,99.1,66.1,8.84,0.0,4,41.19
15.54,91.9,28.4,9.87,0.0,4,14.64
0.24,84.9,87.2,5.99,0.0,1,197.61
5.18,98.3,90.5,9.02,0.58,3,8.23
6.81,96.7,37.8,5.29,0.0,4,90.18
3.3,91.9,28.4,6.28,0.0,2,9.28
14.02,91.7,49.1,8.97,2.03,4,22.72
0.0,82.6,30.7,5.62,0.0,5,36.09
15.68,94.4,58.7,9.49,8.1,1,2.02
3.0,97.3,33.3,6.35,0.38,2,8.97
12.67,97.6,73.2,5.31,4.09,4,27.54
0.0,65.4,18.3,6.55,0.0,3,59.98
0.29,50.7,49.1,6.47,19.64,2,0.0
17.17,95.0,57.9,9.75,0.0,1,14.66
4.29,95.0,81.0,5.15,1.67,3,6.48
0.25,71.7,62.6,7.0,0.0,1,197.47
0.21,65.6,64.1,6.64,0.35,4,167.94
5.88,94.1,19.0,8.66,6.11,4,22.26
1.91,91.5,26.4,6.06,1.21,2,3.76
3.86,93.7,20.4,6.77,0.0,3,5.59
14.05,93.8,57.6,6.35,0.0,1,18.82
0.0,86.5,78.1,5.06,0.0,5,17.14
0.16,75.4,63.9,8.9,0.0,4,168.39
14.85,93.8,65.9,9.38,0.0,4,16.01
5.9,99.5,65.0,8.83,0.0,4,110.99
5.36,95.2,38.5,6.36,0.33,1,105.44
0.0,94.3,75.6,7.0,2.93,5,7.07
8.51,96.4,41.7,4.05,0.0,1,71.96
0.0,56.7,25.9,4.12,16.38,5,0.0
3.62,90.5,97.8,9.83,6.77,3,4.54
3.55,96.2,16.2,9.62,0.0,3,9.83
0.39,65.7,51.2,5.52,2.95,3,56.07
9.08,97.5,63.0,9.93,0.0,4,79.19
12.4,93.0,81.3,6.22,0.0,1,35.23
18.33,92.2,74.3,6.11,9.03,1,0.0
0.0,53.0,52.9,6.59,0.0,5,137.49
0.0,57.3,84.9,5.1,0.0,5,121.06
2.7,92.0,16.3,5.85,0.0,3,10.95
19.1,97.3,88.3,5.76,3.72,1,5.05
10.4,90.3,43.0,9.83,0.0,4,66.04
2.71,91.3,57.9,5.32,0.0,2,11.25
0.0,91.1,17.3,5.03,3.56,5,0.0
10.54,91.8,84.8,5.02,0.3,1,52.28
3.66,96.2,59.5,5.12,6.21,3,2.14
2.04,98.2,55.5,6.18,0.0,2,18.79
2.65,93.1,85.0,6.21,12.53,2,0.0
0.03,64.8,25.9,6.23,14.49,2,0.0
3.33,92.9,81.1,9.75,3.28,3,18.6
9.73,94.6,21.0,5.41,2.96,1,11.62
12.72,94.1,21.4,5.63,0.0,4,15.73
0.2,73.0,45.4,6.77,0.0,1,197.99
16.62,96.1,56.9,6.08,2.68,1,6.4
7.65,93.9,17.9,9.7,9.13,4,17.72
0.28,80.7,42.5,5.76,3.01,2,47.19
17.51,98.9,62.9,6.32,0.0,1,9.32
18.6,91.8,76.8,4.6,0.0,1,7.6
0.0,87.3,48.9,4.95,7.67,5,2.94
2.23,95.2,55.5,5.58,0.0,2,16.27
15.43,95.7,93.0,9.47,0.0,4,14.34
1.77,96.2,79.8,6.03,0.98,3,30.32
3.64,94.3,37.3,4.23,0.0,3,10.88
17.92,95.2,89.8,5.82,0.0,1,8.82
0.02,50.3,78.5,5.19,7.78,2,49.78
0.33,76.9,83.5,6.56,0.0,1,196.69
10.78,93.3,26.9,6.43,18.61,1,0.0
3.84,90.2,23.7,9.81,4.61,3,5.63
0.0,97.0,31.0,6.37,0.0,5,9.37
4.83,96.0,77.9,6.02,2.04,2,0.0
12.12,93.4,39.0,6.57,0.0,4,38.4
0.0,94.6,71.1,5.91,4.89,5,4.02
1.66,94.1,81.1,5.34,0.0,2,21.77
3.3,93.0,73.8,6.75,0.0,2,9.75
0.18,83.0,50.6,6.92,5.56,1,96.42
0.0,92.8,78.6,4.9,13.49,5,0.0
0.0,89.7,93.1,9.06,4.74,5,9.4
0.0,87.0,61.1,5.15,0.0,5,16.01
13.49,91.0,68.6,5.16,0.0,1,23.25
15.78,95.4,55.5,6.31,0.0,1,9.31
0.0,97.2,45.0,5.73,3.64,5,5.09
15.59,95.0,95.9,5.25,0.0,1,8.25
3.22,98.9,55.2,8.91,0.0,3,22.61
17.56,98.5,49.6,9.54,0.0,4,0.0
1.46,91.4,16.3,5.15,19.79,3,0.0
0.0,88.7,30.8,5.83,5.51,5,2.66
0.0,91.7,28.9,8.74,9.67,5,0.0
0.0,85.6,44.3,6.63,13.53,5,0.0
0.0,97.1,15.8,4.92,3.01,5,0.0
13.03,93.3,64.5,5.44,3.51,1,24.57
16.7,90.3,29.6,5.02,4.7,4,3.04
0.0,67.3,64.6,6.33,2.04,5,86.34
0.0,81.0,19.3,5.53,13.77,5,0.0
17.1,91.8,77.9,6.21,2.05,1,7.16
3.43,92.7,56.8,9.97,7.53,3,5.11
0.0,96.1,97.4,6.06,0.0,5,9.06
15.3,91.9,73.9,5.63,3.33,4,5.3
15.09,92.7,81.4,6.19,0.0,1,9.19
15.1,95.6,95.6,6.9,0.0,4,9.9
0.0,84.6,22.3,6.87,10.68,5,0.0
3.77,90.2,77.0,6.1,0.0,3,11.41
14.67,93.2,35.7,4.76,7.36,4,0.0
5.84,90.2,24.4,6.14,0.0,1,20.15
9.69,96.8,19.6,5.76,0.0,4,30.95
2.78,99.0,98.4,8.58,14.66,2,0.0
0.08,69.0,84.8,6.13,0.0,4,169.2
15.24,94.9,69.0,5.17,0.0,4,8.17
3.73,93.3,88.3,6.09,2.04,3,9.77
0.0,87.2,68.0,5.79,0.0,5,16.1
3.83,93.9,58.4,6.98,7.1,2,0.0
0.0,52.6,57.8,6.51,0.0,5,138.77
5.62,94.5,49.8,8.52,0.0,3,3.79
0.35,59.8,39.7,4.19,0.0,4,166.49
1.37,93.0,90.9,6.57,0.0,2,25.88
3.21,99.3,24.2,9.04,0.0,2,2.77
7.45,90.9,75.3,6.2,0.0,4,84.72
5.79,90.8,57.4,6.48,0.0,4,101.63
4.72,95.0,43.3,9.22,0.0,3,12.82
3.18,91.7,33.8,5.61,9.08,2,0.0
16.59,99.3,42.5,8.87,11.51,4,0.0
10.05,96.3,48.3,9.35,0.28,4,69.51
11.29,91.7,71.2,8.68,0.0,4,56.05
16.77,96.9,18.1,8.87,0.0,4,2.33
13.45,92.0,21.0,5.34,0.0,4,11.92
12.53,93.5,42.0,5.31,3.62,1,29.37
0.06,76.1,26.0,6.31,9.11,4,51.83
0.0,95.7,38.8,6.29,0.0,5,9.29
0.33,53.0,68.9,5.12,9.18,1,134.17
16.49,94.1,67.0,9.66,2.12,4,5.15
4.98,99.5,99.5,9.53,0.44,3,10.24
14.58,97.2,65.1,5.93,8.21,4,0.0
4.79,93.8,48.2,9.62,0.0,3,12.13
16.73,99.7,23.1,5.08,0.7,1,0.0
2.65,97.5,37.4,6.23,5.66,2,2.82
18.64,91.3,61.4,6.65,4.77,1,4.88
8.24,91.9,49.4,9.38,0.0,4,87.58
0.0,92.8,68.8,6.85,0.0,5,9.85
0.28,60.2,81.9,9.85,2.31,3,57.22
0.0,82.2,18.0,5.11,0.75,5,17.98
2.06,91.5,93.7,8.66,0.0,3,35.78
9.58,96.2,40.1,6.52,0.0,1,63.69
3.99,95.8,39.0,6.61,0.9,3,8.84
11.16,94.3,71.8,6.67,4.4,1,43.69
19.35,90.8,63.0,6.41,2.43,1,6.51
13.78,90.3,45.3,8.79,0.0,4,27.56
0.0,87.8,32.1,9.39,0.0,5,20.86
0.0,95.9,82.2,6.36,0.0,5,9.36
6.11,93.9,93.2,6.33,0.0,4,98.26
0.0,87.9,75.2,5.2,0.0,5,13.56
0.09,78.1,54.6,6.92,0.0,3,59.13
3.44,92.8,85.8,5.99,0.0,2,8.99
15.67,96.8,37.1,5.16,0.0,1,8.16
0.0,93.5,54.4,6.42,0.0,5,9.42
3.59,94.4,43.9,6.16,0.0,3,13.24
0.31,58.1,39.4,5.92,1.09,1,196.92
14.25,95.7,56.3,9.84,7.82,4,5.77
5.47,93.6,72.6,8.62,0.0,3,5.28
3.29,99.4,41.8,5.82,0.0,3,15.94
0.0,89.8,62.4,5.52,0.0,5,9.1
0.0,62.2,85.0,6.17,0.0,5,105.74
9.77,91.9,87.1,4.18,2.24,4,57.28
4.31,90.2,81.1,9.56,0.0,3,14.45
5.53,98.9,80.0,6.21,4.64,3,4.57
4.71,99.9,77.4,6.88,1.91,2,2.93
4.42,95.6,55.9,6.41,1.24,2,5.82
4.25,91.2,62.1,5.24,0.0,3,8.24
2.35,91.6,57.6,6.19,2.39,3,23.33
1.79,93.0,77.5,6.12,0.0,3,31.26
18.0,90.9,85.3,5.53,7.53,1,0.0
0.1,52.0,48.0,4.09,0.0,4,169.03
0.13,78.7,75.0,6.2,10.93,2,0.0
4.21,93.6,71.1,6.04,0.0,3,9.04
3.26,92.4,59.2,5.83,0.0,3,16.28
12.52,99.3,48.0,6.67,0.0,1,34.44
19.47,96.2,84.4,6.57,0.0,1,5.27
1.39,95.3,55.4,6.72,0.0,2,25.82
10.54,97.6,82.2,6.85,0.0,1,54.47
0.07,69.6,91.0,9.25,2.98,3,59.29
2.34,92.6,45.7,5.17,0.0,2,14.73
4.71,93.3,85.9,9.9,1.37,3,12.95
0.0,93.8,71.9,4.22,0.0,5,7.22
3.8,99.1,70.5,6.87,0.21,2,9.66
0.12,53.6,64.8,6.83,12.91,4,0.0
0.0,89.0,29.0,9.75,2.54,5,14.8
0.35,63.6,83.4,8.72,0.0,3,56.5
14.21,92.8,90.4,9.96,4.71,4,18.56
3.96,90.2,28.1,5.78,15.71,2,0.0
0.0,88.3,52.1,5.41,1.56,5,11.28
0.26,69.4,71.2,9.37,0.0,4,167.38
2.46,90.7,37.3,5.55,0.15,2,13.85
0.38,81.3,49.2,9.87,7.38,3,48.56
3.8,96.9,97.7,8.81,0.0,3,15.89
16.36,96.1,62.0,6.82,0.0,1,9.82
0.34,74.7,75.1,9.78,0.0,3,56.61
15.89,91.8,62.5,8.58,0.0,4,11.05
14.65,92.2,27.9,9.44,0.0,4,18.28
2.84,92.2,64.5,6.68,1.39,2,9.88
4.58,91.3,39.0,5.0,7.66,2,0.0
2.28,99.7,84.4,8.84,4.39,3,28.36
2.91,90.3,48.0,9.41,9.63,3,6.31
0.39,59.5,84.2,9.3,0.0,3,56.1
0.04,52.5,27.3,9.7,10.51,2,0.0
0.0,94.0,52.4,6.14,12.73,5,0.0
4.41,96.1,84.2,8.91,6.04,3,2.7
0.03,73.8,53.4,6.94,0.0,1,199.7
5.31,96.9,60.5,4.92,8.89,3,0.0
3.0,97.6,25.2,5.06,1.88,2,0.0
0.0,53.3,23.1,5.15,5.94,5,25.4
18.22,95.1,90.9,5.71,0.0,1,8.71
15.41,95.7,82.2,9.01,0.0,4,13.81
0.0,85.9,68.1,6.17,0.96,5,18.86
4.44,93.4,97.4,4.62,0.0,3,7.62
5.36,94.7,79.2,5.05,0.0,4,104.46
4.46,90.5,90.4,5.52,0.7,3,7.81
0.0,90.3,35.5,6.44,0.0,5,9.44
4.39,99.9,18.2,9.06,3.69,3,4.81
15.41,97.3,19.9,8.76,12.47,4,0.0
8.19,98.7,38.4,6.92,6.43,1,28.64
4.88,98.5,24.9,5.34,2.4,2,0.0
0.0,52.5,77.8,5.79,10.6,5,0.0
0.0,72.6,66.6,5.78,4.2,5,64.61
0.0,85.9,97.3,5.84,0.0,5,19.45
2.89,90.8,50.7,6.54,4.18,2,6.49
0.31,65.9,37.1,8.89,17.49,2,0.0
14.03,95.7,50.4,8.85,5.78,4,7.24
9.36,99.4,56.5,8.71,6.41,4,28.39
0.0,90.1,50.2,6.27,1.63,5,7.63
5.81,92.2,36.3,6.28,0.0,3,0.0
3.67,93.3,23.4,5.06,1.42,2,0.0
0.0,90.2,90.6,6.8,0.0,5,9.8
0.0,52.8,58.7,6.94,15.86,5,0.0
3.88,92.8,74.9,4.93,0.0,3,9.1
1.72,99.7,83.4,8.64,4.25,2,23.18
10.49,92.5,92.1,6.3,7.58,1,18.72
2.57,98.7,26.8,5.68,1.61,2,2.27
17.68,99.2,24.7,8.81,7.53,4,0.0
0.12,56.8,35.5,5.36,3.15,3,58.84
2.18,93.4,96.6,8.74,0.0,3,34.49
2.98,95.0,45.4,8.91,17.67,2,0.0
11.15,92.7,80.8,5.56,16.21,1,0.0
0.0,55.2,52.8,5.98,0.0,5,129.27
0.4,78.6,82.8,9.71,2.31,3,56.02
15.13,90.1,80.1,6.9,0.0,1,9.9
13.65,93.2,87.0,9.86,0.5,4,29.69
0.0,56.1,36.5,9.43,0.0,3,59.98
3.51,91.5,17.0,6.07,0.0,2,0.0
3.53,90.1,88.4,6.97,0.0,2,9.97
2.51,94.6,69.1,9.02,0.0,2,19.42
0.0,52.7,26.4,4.36,14.04,5,0.0
0.0,89.1,52.5,5.99,0.0,5,11.3
7.65,94.2,16.1,5.82,0.0,1,16.46
16.45,91.0,53.9,4.87,4.12,1,3.75
0.0,79.4,64.6,5.78,0.0,5,47.37
0.1,58.0,32.5,4.14,4.5,2,48.96
3.2,92.8,45.7,9.44,17.63,3,0.0
15.43,91.2,81.9,6.12,0.0,1,9.12
3.87,92.0,25.8,9.82,1.36,3,7.33
5.63,91.7,70.9,9.05,9.37,3,0.0
0.07,80.7,67.3,5.92,11.7,1,0.0
17.34,97.6,45.6,6.64,8.4,1,0.0
0.24,75.6,36.2,6.21,9.23,1,104.18
0.0,87.5,21.5,6.07,6.52,5,0.0
13.69,94.1,18.4,5.43,0.0,1,4.31
0.06,73.1,79.5,6.87,5.1,1,110.14
15.7,94.1,40.7,5.22,1.16,1,7.06
4.44,92.6,95.9,5.5,0.0,3,8.5
0.37,68.8,70.1,6.17,6.75,2,46.3
3.54,97.2,51.4,8.9,0.0,3,18.99
14.15,97.7,64.5,4.1,1.63,1,13.98
0.15,80.2,60.3,6.87,0.0,2,48.46
4.43,98.5,30.7,8.88,0.0,3,13.66
15.11,91.5,54.9,4.62,0.0,4,7.62
2.64,95.4,75.6,4.01,0.0,3,20.59
16.51,90.7,90.2,6.59,17.49,4,0.0
12.16,99.7,95.7,6.35,0.0,4,37.76
4.66,93.3,40.2,5.71,3.16,3,5.54
3.56,97.2,41.9,9.6,2.44,2,11.68
0.0,91.9,44.3,5.11,0.0,5,8.11
2.65,94.0,61.0,5.41,0.0,3,21.93
4.29,94.7,48.2,4.3,0.74,3,6.56
0.0,65.0,31.8,6.54,3.21,5,92.88
1.2,91.1,26.5,6.97,0.0,2,5.59
8.88,99.0,95.6,5.74,7.31,4,25.06
16.9,95.7,81.4,9.67,5.0,4,0.0
0.0,85.1,30.0,5.6,6.8,5,5.79
3.97,95.6,24.7,6.24,0.0,3,4.78
4.2,95.1,93.2,5.15,4.01,2,4.14
17.28,90.5,74.1,6.82,11.64,4,0.0
3.21,98.9,45.4,5.01,0.0,2,8.01
